Date,Hour,Month,DayOfWeek,WeatherConditions,Calls
01/29/2019 00:00:00,6,1,Tuesday,bad,38
01/29/2019 00:00:00,7,1,Tuesday,bad,60
01/29/2019 00:00:00,8,1,Tuesday,bad,87
01/29/2019 00:00:00,9,1,Tuesday,bad,135
01/29/2019 00:00:00,10,1,Tuesday,bad,159
01/29/2019 00:00:00,11,1,Tuesday,bad,185
01/29/2019 00:00:00,12,1,Tuesday,bad,166
01/29/2019 00:00:00,13,1,Tuesday,bad,144
01/29/2019 00:00:00,14,1,Tuesday,bad,107
01/29/2019 00:00:00,15,1,Tuesday,bad,70
01/29/2019 00:00:00,16,1,Tuesday,bad,40
01/29/2019 00:00:00,17,1,Tuesday,bad,25
01/29/2019 00:00:00,18,1,Tuesday,bad,10
01/29/2019 00:00:00,19,1,Tuesday,bad,2
01/29/2019 00:00:00,20,1,Tuesday,bad,2
01/29/2019 00:00:00,21,1,Tuesday,bad,1
01/30/2019 00:00:00,2,1,Wednesday,good,2
01/30/2019 00:00:00,3,1,Wednesday,good,1
01/30/2019 00:00:00,4,1,Wednesday,good,5
01/30/2019 00:00:00,5,1,Wednesday,good,7
01/30/2019 00:00:00,6,1,Wednesday,good,16
01/30/2019 00:00:00,7,1,Wednesday,good,30
01/30/2019 00:00:00,8,1,Wednesday,good,48
01/30/2019 00:00:00,9,1,Wednesday,good,74
01/30/2019 00:00:00,10,1,Wednesday,good,91
01/30/2019 00:00:00,11,1,Wednesday,good,70
01/30/2019 00:00:00,12,1,Wednesday,good,84
01/30/2019 00:00:00,13,1,Wednesday,good,71
01/30/2019 00:00:00,14,1,Wednesday,good,48
01/30/2019 00:00:00,15,1,Wednesday,good,21
01/30/2019 00:00:00,16,1,Wednesday,good,24
01/30/2019 00:00:00,17,1,Wednesday,good,14
01/30/2019 00:00:00,18,1,Wednesday,good,4
01/30/2019 00:00:00,19,1,Wednesday,good,1
01/31/2019 00:00:00,2,1,Thursday,good,1
01/31/2019 00:00:00,3,1,Thursday,good,2
01/31/2019 00:00:00,4,1,Thursday,good,10
01/31/2019 00:00:00,5,1,Thursday,good,9
01/31/2019 00:00:00,6,1,Thursday,good,15
01/31/2019 00:00:00,7,1,Thursday,good,38
01/31/2019 00:00:00,8,1,Thursday,good,56
01/31/2019 00:00:00,9,1,Thursday,good,77
01/31/2019 00:00:00,10,1,Thursday,good,96
01/31/2019 00:00:00,11,1,Thursday,good,95
01/31/2019 00:00:00,12,1,Thursday,good,80
01/31/2019 00:00:00,13,1,Thursday,good,83
01/31/2019 00:00:00,14,1,Thursday,good,56
01/31/2019 00:00:00,15,1,Thursday,good,35
01/31/2019 00:00:00,16,1,Thursday,good,23
01/31/2019 00:00:00,17,1,Thursday,good,18
01/31/2019 00:00:00,18,1,Thursday,good,8
01/31/2019 00:00:00,19,1,Thursday,good,1
01/31/2019 00:00:00,20,1,Thursday,good,2
02/01/2019 00:00:00,1,2,Friday,good,1
02/01/2019 00:00:00,2,2,Friday,good,1
02/01/2019 00:00:00,3,2,Friday,good,1
02/01/2019 00:00:00,4,2,Friday,good,7
02/01/2019 00:00:00,5,2,Friday,good,10
02/01/2019 00:00:00,6,2,Friday,good,24
02/01/2019 00:00:00,7,2,Friday,good,44
02/01/2019 00:00:00,8,2,Friday,good,54
02/01/2019 00:00:00,9,2,Friday,good,83
02/01/2019 00:00:00,10,2,Friday,good,106
02/01/2019 00:00:00,11,2,Friday,good,99
02/01/2019 00:00:00,12,2,Friday,good,95
02/01/2019 00:00:00,13,2,Friday,good,89
02/01/2019 00:00:00,14,2,Friday,good,67
02/01/2019 00:00:00,15,2,Friday,good,46
02/01/2019 00:00:00,16,2,Friday,good,26
02/01/2019 00:00:00,17,2,Friday,good,10
02/01/2019 00:00:00,18,2,Friday,good,7
02/01/2019 00:00:00,19,2,Friday,good,2
02/01/2019 00:00:00,20,2,Friday,good,1
02/01/2019 00:00:00,21,2,Friday,good,1
02/02/2019 00:00:00,3,2,Saturday,good,4
02/02/2019 00:00:00,4,2,Saturday,good,2
02/02/2019 00:00:00,5,2,Saturday,good,9
02/02/2019 00:00:00,6,2,Saturday,good,20
02/02/2019 00:00:00,7,2,Saturday,good,33
02/02/2019 00:00:00,8,2,Saturday,good,37
02/02/2019 00:00:00,9,2,Saturday,good,40
02/02/2019 00:00:00,10,2,Saturday,good,60
02/02/2019 00:00:00,11,2,Saturday,good,51
02/02/2019 00:00:00,12,2,Saturday,good,51
02/02/2019 00:00:00,13,2,Saturday,good,37
02/02/2019 00:00:00,14,2,Saturday,good,29
02/02/2019 00:00:00,15,2,Saturday,good,26
02/02/2019 00:00:00,16,2,Saturday,good,18
02/02/2019 00:00:00,17,2,Saturday,good,7
02/02/2019 00:00:00,18,2,Saturday,good,3
02/02/2019 00:00:00,19,2,Saturday,good,2
02/02/2019 00:00:00,20,2,Saturday,good,2
02/03/2019 00:00:00,4,2,Sunday,good,1
02/03/2019 00:00:00,5,2,Sunday,good,2
02/03/2019 00:00:00,6,2,Sunday,good,5
02/03/2019 00:00:00,7,2,Sunday,good,8
02/03/2019 00:00:00,8,2,Sunday,good,18
02/03/2019 00:00:00,9,2,Sunday,good,12
02/03/2019 00:00:00,10,2,Sunday,good,21
02/03/2019 00:00:00,11,2,Sunday,good,33
02/03/2019 00:00:00,12,2,Sunday,good,28
02/03/2019 00:00:00,13,2,Sunday,good,12
02/03/2019 00:00:00,14,2,Sunday,good,19
02/03/2019 00:00:00,15,2,Sunday,good,17
02/03/2019 00:00:00,16,2,Sunday,good,8
02/03/2019 00:00:00,17,2,Sunday,good,4
02/03/2019 00:00:00,18,2,Sunday,good,3
02/04/2019 00:00:00,2,2,Monday,good,3
02/04/2019 00:00:00,3,2,Monday,good,2
02/04/2019 00:00:00,4,2,Monday,good,7
02/04/2019 00:00:00,5,2,Monday,good,16
02/04/2019 00:00:00,6,2,Monday,good,32
02/04/2019 00:00:00,7,2,Monday,good,42
02/04/2019 00:00:00,8,2,Monday,good,66
02/04/2019 00:00:00,9,2,Monday,good,79
02/04/2019 00:00:00,10,2,Monday,good,93
02/04/2019 00:00:00,11,2,Monday,good,102
02/04/2019 00:00:00,12,2,Monday,good,104
02/04/2019 00:00:00,13,2,Monday,good,84
02/04/2019 00:00:00,14,2,Monday,good,53
02/04/2019 00:00:00,15,2,Monday,good,38
02/04/2019 00:00:00,16,2,Monday,good,25
02/04/2019 00:00:00,17,2,Monday,good,17
02/04/2019 00:00:00,18,2,Monday,good,8
02/04/2019 00:00:00,19,2,Monday,good,1
02/04/2019 00:00:00,21,2,Monday,good,1
02/05/2019 00:00:00,3,2,Tuesday,good,1
02/05/2019 00:00:00,4,2,Tuesday,good,6
02/05/2019 00:00:00,5,2,Tuesday,good,19
02/05/2019 00:00:00,6,2,Tuesday,good,22
02/05/2019 00:00:00,7,2,Tuesday,good,37
02/05/2019 00:00:00,8,2,Tuesday,good,64
02/05/2019 00:00:00,9,2,Tuesday,good,61
02/05/2019 00:00:00,10,2,Tuesday,good,93
02/05/2019 00:00:00,11,2,Tuesday,good,90
02/05/2019 00:00:00,12,2,Tuesday,good,77
02/05/2019 00:00:00,13,2,Tuesday,good,81
02/05/2019 00:00:00,14,2,Tuesday,good,58
02/05/2019 00:00:00,15,2,Tuesday,good,38
02/05/2019 00:00:00,16,2,Tuesday,good,21
02/05/2019 00:00:00,17,2,Tuesday,good,7
02/05/2019 00:00:00,18,2,Tuesday,good,4
02/05/2019 00:00:00,19,2,Tuesday,good,2
02/06/2019 00:00:00,2,2,Wednesday,good,1
02/06/2019 00:00:00,3,2,Wednesday,good,2
02/06/2019 00:00:00,4,2,Wednesday,good,6
02/06/2019 00:00:00,5,2,Wednesday,good,10
02/06/2019 00:00:00,6,2,Wednesday,good,15
02/06/2019 00:00:00,7,2,Wednesday,good,35
02/06/2019 00:00:00,8,2,Wednesday,good,46
02/06/2019 00:00:00,9,2,Wednesday,good,49
02/06/2019 00:00:00,10,2,Wednesday,good,89
02/06/2019 00:00:00,11,2,Wednesday,good,75
02/06/2019 00:00:00,12,2,Wednesday,good,81
02/06/2019 00:00:00,13,2,Wednesday,good,61
02/06/2019 00:00:00,14,2,Wednesday,good,49
02/06/2019 00:00:00,15,2,Wednesday,good,43
02/06/2019 00:00:00,16,2,Wednesday,good,23
02/06/2019 00:00:00,17,2,Wednesday,good,18
02/06/2019 00:00:00,18,2,Wednesday,good,3
02/06/2019 00:00:00,20,2,Wednesday,good,1
02/06/2019 00:00:00,21,2,Wednesday,good,2
02/06/2019 00:00:00,25,2,Wednesday,good,1
02/07/2019 00:00:00,1,2,Thursday,good,2
02/07/2019 00:00:00,2,2,Thursday,good,1
02/07/2019 00:00:00,3,2,Thursday,good,2
02/07/2019 00:00:00,4,2,Thursday,good,9
02/07/2019 00:00:00,5,2,Thursday,good,11
02/07/2019 00:00:00,6,2,Thursday,good,23
02/07/2019 00:00:00,7,2,Thursday,good,37
02/07/2019 00:00:00,8,2,Thursday,good,47
02/07/2019 00:00:00,9,2,Thursday,good,72
02/07/2019 00:00:00,10,2,Thursday,good,86
02/07/2019 00:00:00,11,2,Thursday,good,83
02/07/2019 00:00:00,12,2,Thursday,good,100
02/07/2019 00:00:00,13,2,Thursday,good,84
02/07/2019 00:00:00,14,2,Thursday,good,62
02/07/2019 00:00:00,15,2,Thursday,good,31
02/07/2019 00:00:00,16,2,Thursday,good,25
02/07/2019 00:00:00,17,2,Thursday,good,11
02/07/2019 00:00:00,18,2,Thursday,good,5
02/07/2019 00:00:00,19,2,Thursday,good,3
02/07/2019 00:00:00,20,2,Thursday,good,1
02/08/2019 00:00:00,0,2,Friday,bad,1
02/08/2019 00:00:00,1,2,Friday,bad,1
02/08/2019 00:00:00,2,2,Friday,bad,2
02/08/2019 00:00:00,3,2,Friday,bad,3
02/08/2019 00:00:00,4,2,Friday,bad,11
02/08/2019 00:00:00,5,2,Friday,bad,21
02/08/2019 00:00:00,6,2,Friday,bad,47
02/08/2019 00:00:00,7,2,Friday,bad,79
02/08/2019 00:00:00,8,2,Friday,bad,114
02/08/2019 00:00:00,9,2,Friday,bad,148
02/08/2019 00:00:00,10,2,Friday,bad,194
02/08/2019 00:00:00,11,2,Friday,bad,154
02/08/2019 00:00:00,12,2,Friday,bad,183
02/08/2019 00:00:00,13,2,Friday,bad,137
02/08/2019 00:00:00,14,2,Friday,bad,103
02/08/2019 00:00:00,15,2,Friday,bad,85
02/08/2019 00:00:00,16,2,Friday,bad,55
02/08/2019 00:00:00,17,2,Friday,bad,19
02/08/2019 00:00:00,18,2,Friday,bad,4
02/08/2019 00:00:00,19,2,Friday,bad,3
02/08/2019 00:00:00,20,2,Friday,bad,1
02/08/2019 00:00:00,21,2,Friday,bad,1
02/09/2019 00:00:00,1,2,Saturday,good,1
02/09/2019 00:00:00,2,2,Saturday,good,2
02/09/2019 00:00:00,3,2,Saturday,good,3
02/09/2019 00:00:00,4,2,Saturday,good,6
02/09/2019 00:00:00,5,2,Saturday,good,6
02/09/2019 00:00:00,6,2,Saturday,good,19
02/09/2019 00:00:00,7,2,Saturday,good,27
02/09/2019 00:00:00,8,2,Saturday,good,31
02/09/2019 00:00:00,9,2,Saturday,good,55
02/09/2019 00:00:00,10,2,Saturday,good,65
02/09/2019 00:00:00,11,2,Saturday,good,61
02/09/2019 00:00:00,12,2,Saturday,good,64
02/09/2019 00:00:00,13,2,Saturday,good,46
02/09/2019 00:00:00,14,2,Saturday,good,44
02/09/2019 00:00:00,15,2,Saturday,good,31
02/09/2019 00:00:00,16,2,Saturday,good,14
02/09/2019 00:00:00,17,2,Saturday,good,8
02/09/2019 00:00:00,18,2,Saturday,good,1
02/10/2019 00:00:00,2,2,Sunday,good,1
02/10/2019 00:00:00,4,2,Sunday,good,1
02/10/2019 00:00:00,5,2,Sunday,good,5
02/10/2019 00:00:00,6,2,Sunday,good,5
02/10/2019 00:00:00,7,2,Sunday,good,14
02/10/2019 00:00:00,8,2,Sunday,good,15
02/10/2019 00:00:00,9,2,Sunday,good,21
02/10/2019 00:00:00,10,2,Sunday,good,24
02/10/2019 00:00:00,11,2,Sunday,good,19
02/10/2019 00:00:00,12,2,Sunday,good,16
02/10/2019 00:00:00,13,2,Sunday,good,18
02/10/2019 00:00:00,14,2,Sunday,good,11
02/10/2019 00:00:00,15,2,Sunday,good,10
02/10/2019 00:00:00,16,2,Sunday,good,5
02/10/2019 00:00:00,17,2,Sunday,good,4
02/10/2019 00:00:00,18,2,Sunday,good,1
02/11/2019 00:00:00,3,2,Monday,good,7
02/11/2019 00:00:00,4,2,Monday,good,9
02/11/2019 00:00:00,5,2,Monday,good,11
02/11/2019 00:00:00,6,2,Monday,good,31
02/11/2019 00:00:00,7,2,Monday,good,51
02/11/2019 00:00:00,8,2,Monday,good,70
02/11/2019 00:00:00,9,2,Monday,good,93
02/11/2019 00:00:00,10,2,Monday,good,98
02/11/2019 00:00:00,11,2,Monday,good,85
02/11/2019 00:00:00,12,2,Monday,good,95
02/11/2019 00:00:00,13,2,Monday,good,84
02/11/2019 00:00:00,14,2,Monday,good,69
02/11/2019 00:00:00,15,2,Monday,good,46
02/11/2019 00:00:00,16,2,Monday,good,25
02/11/2019 00:00:00,17,2,Monday,good,11
02/11/2019 00:00:00,18,2,Monday,good,10
02/11/2019 00:00:00,19,2,Monday,good,4
02/12/2019 00:00:00,2,2,Tuesday,good,1
02/12/2019 00:00:00,3,2,Tuesday,good,3
02/12/2019 00:00:00,4,2,Tuesday,good,7
02/12/2019 00:00:00,5,2,Tuesday,good,12
02/12/2019 00:00:00,6,2,Tuesday,good,24
02/12/2019 00:00:00,7,2,Tuesday,good,46
02/12/2019 00:00:00,8,2,Tuesday,good,54
02/12/2019 00:00:00,9,2,Tuesday,good,67
02/12/2019 00:00:00,10,2,Tuesday,good,94
02/12/2019 00:00:00,11,2,Tuesday,good,85
02/12/2019 00:00:00,12,2,Tuesday,good,72
02/12/2019 00:00:00,13,2,Tuesday,good,66
02/12/2019 00:00:00,14,2,Tuesday,good,52
02/12/2019 00:00:00,15,2,Tuesday,good,27
02/12/2019 00:00:00,16,2,Tuesday,good,21
02/12/2019 00:00:00,17,2,Tuesday,good,10
02/12/2019 00:00:00,18,2,Tuesday,good,10
02/12/2019 00:00:00,19,2,Tuesday,good,1
02/12/2019 00:00:00,20,2,Tuesday,good,4
02/13/2019 00:00:00,1,2,Wednesday,good,1
02/13/2019 00:00:00,2,2,Wednesday,good,1
02/13/2019 00:00:00,4,2,Wednesday,good,3
02/13/2019 00:00:00,5,2,Wednesday,good,13
02/13/2019 00:00:00,6,2,Wednesday,good,17
02/13/2019 00:00:00,7,2,Wednesday,good,29
02/13/2019 00:00:00,8,2,Wednesday,good,52
02/13/2019 00:00:00,9,2,Wednesday,good,64
02/13/2019 00:00:00,10,2,Wednesday,good,80
02/13/2019 00:00:00,11,2,Wednesday,good,79
02/13/2019 00:00:00,12,2,Wednesday,good,66
02/13/2019 00:00:00,13,2,Wednesday,good,59
02/13/2019 00:00:00,14,2,Wednesday,good,62
02/13/2019 00:00:00,15,2,Wednesday,good,21
02/13/2019 00:00:00,16,2,Wednesday,good,20
02/13/2019 00:00:00,17,2,Wednesday,good,12
02/13/2019 00:00:00,18,2,Wednesday,good,7
02/13/2019 00:00:00,19,2,Wednesday,good,2
02/13/2019 00:00:00,20,2,Wednesday,good,2
02/14/2019 00:00:00,3,2,Thursday,good,5
02/14/2019 00:00:00,4,2,Thursday,good,2
02/14/2019 00:00:00,5,2,Thursday,good,11
02/14/2019 00:00:00,6,2,Thursday,good,18
02/14/2019 00:00:00,7,2,Thursday,good,31
02/14/2019 00:00:00,8,2,Thursday,good,59
02/14/2019 00:00:00,9,2,Thursday,good,70
02/14/2019 00:00:00,10,2,Thursday,good,82
02/14/2019 00:00:00,11,2,Thursday,good,80
02/14/2019 00:00:00,12,2,Thursday,good,76
02/14/2019 00:00:00,13,2,Thursday,good,70
02/14/2019 00:00:00,14,2,Thursday,good,55
02/14/2019 00:00:00,15,2,Thursday,good,53
02/14/2019 00:00:00,16,2,Thursday,good,33
02/14/2019 00:00:00,17,2,Thursday,good,14
02/14/2019 00:00:00,18,2,Thursday,good,4
02/14/2019 00:00:00,19,2,Thursday,good,2
02/15/2019 00:00:00,0,2,Friday,bad,2
02/15/2019 00:00:00,1,2,Friday,bad,1
02/15/2019 00:00:00,2,2,Friday,bad,1
02/15/2019 00:00:00,3,2,Friday,bad,4
02/15/2019 00:00:00,4,2,Friday,bad,13
02/15/2019 00:00:00,5,2,Friday,bad,28
02/15/2019 00:00:00,6,2,Friday,bad,36
02/15/2019 00:00:00,7,2,Friday,bad,69
02/15/2019 00:00:00,8,2,Friday,bad,100
02/15/2019 00:00:00,9,2,Friday,bad,127
02/15/2019 00:00:00,10,2,Friday,bad,152
02/15/2019 00:00:00,11,2,Friday,bad,139
02/15/2019 00:00:00,12,2,Friday,bad,151
02/15/2019 00:00:00,13,2,Friday,bad,136
02/15/2019 00:00:00,14,2,Friday,bad,88
02/15/2019 00:00:00,15,2,Friday,bad,72
02/15/2019 00:00:00,16,2,Friday,bad,33
02/15/2019 00:00:00,17,2,Friday,bad,23
02/15/2019 00:00:00,18,2,Friday,bad,10
02/15/2019 00:00:00,19,2,Friday,bad,4
02/15/2019 00:00:00,20,2,Friday,bad,1
02/15/2019 00:00:00,21,2,Friday,bad,1
02/16/2019 00:00:00,2,2,Saturday,good,1
02/16/2019 00:00:00,3,2,Saturday,good,2
02/16/2019 00:00:00,4,2,Saturday,good,4
02/16/2019 00:00:00,5,2,Saturday,good,11
02/16/2019 00:00:00,6,2,Saturday,good,15
02/16/2019 00:00:00,7,2,Saturday,good,23
02/16/2019 00:00:00,8,2,Saturday,good,33
02/16/2019 00:00:00,9,2,Saturday,good,56
02/16/2019 00:00:00,10,2,Saturday,good,60
02/16/2019 00:00:00,11,2,Saturday,good,59
02/16/2019 00:00:00,12,2,Saturday,good,65
02/16/2019 00:00:00,13,2,Saturday,good,53
02/16/2019 00:00:00,14,2,Saturday,good,33
02/16/2019 00:00:00,15,2,Saturday,good,21
02/16/2019 00:00:00,16,2,Saturday,good,10
02/16/2019 00:00:00,17,2,Saturday,good,9
02/16/2019 00:00:00,18,2,Saturday,good,5
02/16/2019 00:00:00,20,2,Saturday,good,1
02/16/2019 00:00:00,21,2,Saturday,good,1
02/17/2019 00:00:00,2,2,Sunday,good,1
02/17/2019 00:00:00,3,2,Sunday,good,1
02/17/2019 00:00:00,4,2,Sunday,good,3
02/17/2019 00:00:00,5,2,Sunday,good,2
02/17/2019 00:00:00,6,2,Sunday,good,7
02/17/2019 00:00:00,7,2,Sunday,good,11
02/17/2019 00:00:00,8,2,Sunday,good,13
02/17/2019 00:00:00,9,2,Sunday,good,16
02/17/2019 00:00:00,10,2,Sunday,good,28
02/17/2019 00:00:00,11,2,Sunday,good,19
02/17/2019 00:00:00,12,2,Sunday,good,28
02/17/2019 00:00:00,13,2,Sunday,good,25
02/17/2019 00:00:00,14,2,Sunday,good,14
02/17/2019 00:00:00,15,2,Sunday,good,13
02/17/2019 00:00:00,16,2,Sunday,good,6
02/17/2019 00:00:00,17,2,Sunday,good,7
02/17/2019 00:00:00,18,2,Sunday,good,2
02/18/2019 00:00:00,1,2,Monday,good,1
02/18/2019 00:00:00,2,2,Monday,good,1
02/18/2019 00:00:00,3,2,Monday,good,2
02/18/2019 00:00:00,4,2,Monday,good,6
02/18/2019 00:00:00,5,2,Monday,good,11
02/18/2019 00:00:00,6,2,Monday,good,37
02/18/2019 00:00:00,7,2,Monday,good,41
02/18/2019 00:00:00,8,2,Monday,good,75
02/18/2019 00:00:00,9,2,Monday,good,79
02/18/2019 00:00:00,10,2,Monday,good,113
02/18/2019 00:00:00,11,2,Monday,good,94
02/18/2019 00:00:00,12,2,Monday,good,122
02/18/2019 00:00:00,13,2,Monday,good,99
02/18/2019 00:00:00,14,2,Monday,good,76
02/18/2019 00:00:00,15,2,Monday,good,50
02/18/2019 00:00:00,16,2,Monday,good,32
02/18/2019 00:00:00,17,2,Monday,good,11
02/18/2019 00:00:00,18,2,Monday,good,4
02/18/2019 00:00:00,19,2,Monday,good,3
02/18/2019 00:00:00,20,2,Monday,good,2
02/19/2019 00:00:00,1,2,Tuesday,bad,1
02/19/2019 00:00:00,2,2,Tuesday,bad,2
02/19/2019 00:00:00,3,2,Tuesday,bad,4
02/19/2019 00:00:00,4,2,Tuesday,bad,7
02/19/2019 00:00:00,5,2,Tuesday,bad,21
02/19/2019 00:00:00,6,2,Tuesday,bad,49
02/19/2019 00:00:00,7,2,Tuesday,bad,49
02/19/2019 00:00:00,8,2,Tuesday,bad,73
02/19/2019 00:00:00,9,2,Tuesday,bad,105
02/19/2019 00:00:00,10,2,Tuesday,bad,108
02/19/2019 00:00:00,11,2,Tuesday,bad,140
02/19/2019 00:00:00,12,2,Tuesday,bad,126
02/19/2019 00:00:00,13,2,Tuesday,bad,112
02/19/2019 00:00:00,14,2,Tuesday,bad,74
02/19/2019 00:00:00,15,2,Tuesday,bad,60
02/19/2019 00:00:00,16,2,Tuesday,bad,33
02/19/2019 00:00:00,17,2,Tuesday,bad,12
02/19/2019 00:00:00,18,2,Tuesday,bad,10
02/19/2019 00:00:00,19,2,Tuesday,bad,5
02/19/2019 00:00:00,20,2,Tuesday,bad,2
02/19/2019 00:00:00,21,2,Tuesday,bad,1
02/20/2019 00:00:00,-1,2,Wednesday,good,1
02/20/2019 00:00:00,4,2,Wednesday,good,6
02/20/2019 00:00:00,5,2,Wednesday,good,17
02/20/2019 00:00:00,6,2,Wednesday,good,26
02/20/2019 00:00:00,7,2,Wednesday,good,39
02/20/2019 00:00:00,8,2,Wednesday,good,45
02/20/2019 00:00:00,9,2,Wednesday,good,76
02/20/2019 00:00:00,10,2,Wednesday,good,95
02/20/2019 00:00:00,11,2,Wednesday,good,93
02/20/2019 00:00:00,12,2,Wednesday,good,83
02/20/2019 00:00:00,13,2,Wednesday,good,64
02/20/2019 00:00:00,14,2,Wednesday,good,55
02/20/2019 00:00:00,15,2,Wednesday,good,34
02/20/2019 00:00:00,16,2,Wednesday,good,17
02/20/2019 00:00:00,17,2,Wednesday,good,11
02/20/2019 00:00:00,19,2,Wednesday,good,2
02/20/2019 00:00:00,20,2,Wednesday,good,1
02/21/2019 00:00:00,1,2,Thursday,good,1
02/21/2019 00:00:00,2,2,Thursday,good,1
02/21/2019 00:00:00,3,2,Thursday,good,1
02/21/2019 00:00:00,4,2,Thursday,good,5
02/21/2019 00:00:00,5,2,Thursday,good,14
02/21/2019 00:00:00,6,2,Thursday,good,27
02/21/2019 00:00:00,7,2,Thursday,good,38
02/21/2019 00:00:00,8,2,Thursday,good,50
02/21/2019 00:00:00,9,2,Thursday,good,77
02/21/2019 00:00:00,10,2,Thursday,good,95
02/21/2019 00:00:00,11,2,Thursday,good,86
02/21/2019 00:00:00,12,2,Thursday,good,103
02/21/2019 00:00:00,13,2,Thursday,good,62
02/21/2019 00:00:00,14,2,Thursday,good,64
02/21/2019 00:00:00,15,2,Thursday,good,36
02/21/2019 00:00:00,16,2,Thursday,good,23
02/21/2019 00:00:00,17,2,Thursday,good,15
02/21/2019 00:00:00,18,2,Thursday,good,8
02/21/2019 00:00:00,19,2,Thursday,good,3
02/21/2019 00:00:00,20,2,Thursday,good,1
02/21/2019 00:00:00,21,2,Thursday,good,1
02/22/2019 00:00:00,2,2,Friday,good,2
02/22/2019 00:00:00,3,2,Friday,good,7
02/22/2019 00:00:00,4,2,Friday,good,9
02/22/2019 00:00:00,5,2,Friday,good,16
02/22/2019 00:00:00,6,2,Friday,good,36
02/22/2019 00:00:00,7,2,Friday,good,63
02/22/2019 00:00:00,8,2,Friday,good,92
02/22/2019 00:00:00,9,2,Friday,good,86
02/22/2019 00:00:00,10,2,Friday,good,114
02/22/2019 00:00:00,11,2,Friday,good,131
02/22/2019 00:00:00,12,2,Friday,good,126
02/22/2019 00:00:00,13,2,Friday,good,87
02/22/2019 00:00:00,14,2,Friday,good,65
02/22/2019 00:00:00,15,2,Friday,good,42
02/22/2019 00:00:00,16,2,Friday,good,33
02/22/2019 00:00:00,17,2,Friday,good,14
02/22/2019 00:00:00,18,2,Friday,good,1
02/22/2019 00:00:00,19,2,Friday,good,3
02/22/2019 00:00:00,20,2,Friday,good,1
02/22/2019 00:00:00,21,2,Friday,good,1
02/23/2019 00:00:00,0,2,Saturday,bad,2
02/23/2019 00:00:00,3,2,Saturday,bad,2
02/23/2019 00:00:00,4,2,Saturday,bad,9
02/23/2019 00:00:00,5,2,Saturday,bad,11
02/23/2019 00:00:00,6,2,Saturday,bad,23
02/23/2019 00:00:00,7,2,Saturday,bad,30
02/23/2019 00:00:00,8,2,Saturday,bad,60
02/23/2019 00:00:00,9,2,Saturday,bad,91
02/23/2019 00:00:00,10,2,Saturday,bad,89
02/23/2019 00:00:00,11,2,Saturday,bad,93
02/23/2019 00:00:00,12,2,Saturday,bad,83
02/23/2019 00:00:00,13,2,Saturday,bad,72
02/23/2019 00:00:00,14,2,Saturday,bad,47
02/23/2019 00:00:00,15,2,Saturday,bad,41
02/23/2019 00:00:00,16,2,Saturday,bad,16
02/23/2019 00:00:00,17,2,Saturday,bad,11
02/23/2019 00:00:00,18,2,Saturday,bad,4
02/23/2019 00:00:00,19,2,Saturday,bad,3
02/23/2019 00:00:00,21,2,Saturday,bad,1
02/24/2019 00:00:00,1,2,Sunday,bad,1
02/24/2019 00:00:00,5,2,Sunday,bad,1
02/24/2019 00:00:00,6,2,Sunday,bad,12
02/24/2019 00:00:00,7,2,Sunday,bad,16
02/24/2019 00:00:00,8,2,Sunday,bad,19
02/24/2019 00:00:00,9,2,Sunday,bad,24
02/24/2019 00:00:00,10,2,Sunday,bad,32
02/24/2019 00:00:00,11,2,Sunday,bad,31
02/24/2019 00:00:00,12,2,Sunday,bad,27
02/24/2019 00:00:00,13,2,Sunday,bad,44
02/24/2019 00:00:00,14,2,Sunday,bad,18
02/24/2019 00:00:00,15,2,Sunday,bad,14
02/24/2019 00:00:00,16,2,Sunday,bad,7
02/24/2019 00:00:00,17,2,Sunday,bad,3
02/24/2019 00:00:00,18,2,Sunday,bad,3
02/24/2019 00:00:00,20,2,Sunday,bad,2
02/25/2019 00:00:00,1,2,Monday,good,1
02/25/2019 00:00:00,3,2,Monday,good,4
02/25/2019 00:00:00,4,2,Monday,good,5
02/25/2019 00:00:00,5,2,Monday,good,15
02/25/2019 00:00:00,6,2,Monday,good,25
02/25/2019 00:00:00,7,2,Monday,good,33
02/25/2019 00:00:00,8,2,Monday,good,76
02/25/2019 00:00:00,9,2,Monday,good,95
02/25/2019 00:00:00,10,2,Monday,good,101
02/25/2019 00:00:00,11,2,Monday,good,114
02/25/2019 00:00:00,12,2,Monday,good,106
02/25/2019 00:00:00,13,2,Monday,good,98
02/25/2019 00:00:00,14,2,Monday,good,59
02/25/2019 00:00:00,15,2,Monday,good,51
02/25/2019 00:00:00,16,2,Monday,good,22
02/25/2019 00:00:00,17,2,Monday,good,17
02/25/2019 00:00:00,18,2,Monday,good,11
02/25/2019 00:00:00,19,2,Monday,good,1
02/26/2019 00:00:00,2,2,Tuesday,good,3
02/26/2019 00:00:00,3,2,Tuesday,good,2
02/26/2019 00:00:00,4,2,Tuesday,good,3
02/26/2019 00:00:00,5,2,Tuesday,good,14
02/26/2019 00:00:00,6,2,Tuesday,good,24
02/26/2019 00:00:00,7,2,Tuesday,good,48
02/26/2019 00:00:00,8,2,Tuesday,good,57
02/26/2019 00:00:00,9,2,Tuesday,good,74
02/26/2019 00:00:00,10,2,Tuesday,good,100
02/26/2019 00:00:00,11,2,Tuesday,good,85
02/26/2019 00:00:00,12,2,Tuesday,good,94
